Iteration,Threads,Size,Buckets,Gen_Time,Split_Time,Sort_Time,Write_Time,Total_Time
8,24,1000000000,10000000,0.248886,12.171839,3.503295,0.349790,18.947255
9,24,1000000000,10000000,0.249496,11.647848,3.504334,0.378996,18.456168
10,24,1000000000,10000000,0.249384,12.055236,3.521662,0.348701,18.847619
1,26,1000000000,10000000,0.232346,11.709184,3.238200,0.363137,18.217931
2,26,1000000000,10000000,0.231461,11.856274,3.236285,0.380732,18.378699
3,26,1000000000,10000000,0.233543,11.928868,3.236109,0.357656,18.426532
4,26,1000000000,10000000,0.231082,11.827054,3.254208,0.375961,18.365393
5,26,1000000000,10000000,0.230800,11.796359,3.240446,0.402874,18.347052
6,26,1000000000,10000000,0.231026,11.747090,3.237610,0.356037,18.244540
7,26,1000000000,10000000,0.230933,11.303793,3.237229,0.348693,17.794422
8,26,1000000000,10000000,0.230972,11.854656,3.251727,0.375836,18.394425
9,26,1000000000,10000000,0.231357,11.873395,3.239136,0.393049,18.415540
10,26,1000000000,10000000,0.231647,11.674643,3.235040,0.375919,18.189611
1,28,1000000000,10000000,0.215221,11.600174,3.018589,0.345330,17.856143
2,28,1000000000,10000000,0.215634,11.519317,3.005944,0.321830,17.744135
3,28,1000000000,10000000,0.216551,11.249515,3.007270,0.371426,17.518105
4,28,1000000000,10000000,0.215208,11.778818,3.007987,0.384940,18.062955
5,28,1000000000,10000000,0.215186,11.470251,3.005198,0.329194,17.694405
6,28,1000000000,10000000,0.217841,11.365568,3.005788,0.336320,17.599675
7,28,1000000000,10000000,0.215609,11.460145,3.005280,0.369616,17.729047
8,28,1000000000,10000000,0.215539,11.591030,3.020948,0.370533,17.878101
9,28,1000000000,10000000,0.216149,11.463156,3.007036,0.369987,17.736364
10,28,1000000000,10000000,0.216786,11.180879,3.008121,0.345353,17.425015
1,30,1000000000,10000000,0.202693,11.036173,2.804941,0.391634,17.114739
2,30,1000000000,10000000,0.203065,11.377505,2.803732,0.419220,17.479388
3,30,1000000000,10000000,0.201560,11.441262,2.804202,0.385455,17.505504
4,30,1000000000,10000000,0.201754,11.231285,2.822388,0.374904,17.303342
5,30,1000000000,10000000,0.201642,11.355424,2.804894,0.362366,17.398125
6,30,1000000000,10000000,0.201717,11.412405,2.804139,0.383961,17.474666
7,30,1000000000,10000000,0.201933,11.430723,2.805639,0.359703,17.471622
8,30,1000000000,10000000,0.201414,11.365447,2.805564,0.388941,17.433925
9,30,1000000000,10000000,0.201624,11.471026,2.805170,0.404245,17.558441
10,30,1000000000,10000000,0.201988,11.200855,2.808061,0.388237,17.270030
1,32,1000000000,10000000,0.190499,11.088445,2.629188,0.412318,16.995285
2,32,1000000000,10000000,0.190040,11.298481,2.629815,0.391719,17.187479
3,32,1000000000,10000000,0.189457,11.330307,2.644526,0.369918,17.208140
4,32,1000000000,10000000,0.189893,11.103775,2.631414,0.342639,16.941088
5,32,1000000000,10000000,0.189837,11.073179,2.642759,0.404413,16.983284
6,32,1000000000,10000000,0.189441,11.011018,2.630212,0.364888,16.868226
7,32,1000000000,10000000,0.189708,11.052751,2.632120,0.368825,16.919093
8,32,1000000000,10000000,0.190297,11.218760,2.630780,0.357992,17.071745
9,32,1000000000,10000000,0.190189,11.064808,2.632816,0.383692,16.946485
10,32,1000000000,10000000,0.190120,11.211522,2.630867,0.379925,17.085997
1,34,1000000000,10000000,0.180309,10.497300,2.491258,0.350039,16.195244
2,34,1000000000,10000000,0.180659,10.982809,2.476437,0.327877,16.641759
3,34,1000000000,10000000,0.179546,11.083034,2.489050,0.399742,16.824054
4,34,1000000000,10000000,0.179763,11.002586,2.477980,0.366642,16.701697
5,34,1000000000,10000000,0.179554,10.689128,2.477757,0.328373,16.349216
6,34,1000000000,10000000,0.178834,10.948073,2.476035,0.336496,16.616127
7,34,1000000000,10000000,0.180215,10.886697,2.476012,0.355351,16.573943
8,34,1000000000,10000000,0.179447,10.994119,2.491682,0.328523,16.668907
9,34,1000000000,10000000,0.179576,11.123847,2.475616,0.370555,16.824921
10,34,1000000000,10000000,0.179720,11.048935,2.478156,0.343400,16.722723
1,36,1000000000,10000000,0.170813,10.785887,2.340272,0.316413,16.289604
2,36,1000000000,10000000,0.171214,10.928347,2.339489,0.325547,16.439978
3,36,1000000000,10000000,0.170687,10.543173,2.341088,0.357541,16.086097
4,36,1000000000,10000000,0.171613,10.788346,2.338518,0.330804,16.303624
5,36,1000000000,10000000,0.171309,10.584768,2.339438,0.373150,16.143015
6,36,1000000000,10000000,0.170155,10.896450,2.339212,0.341873,16.420529
7,36,1000000000,10000000,0.172056,10.760247,2.340449,0.337016,16.292408
8,36,1000000000,10000000,0.172917,10.953500,2.341311,0.374687,16.517258
9,36,1000000000,10000000,0.170677,10.973391,2.340369,0.366584,16.529414
10,36,1000000000,10000000,0.170995,10.964780,2.350553,0.357387,16.515345
1,38,1000000000,10000000,0.162707,10.901754,2.219156,0.364172,16.328400
2,38,1000000000,10000000,0.162774,10.416800,2.226519,0.357675,15.839054
3,38,1000000000,10000000,0.162987,10.822071,2.230276,0.356681,16.249774
4,38,1000000000,10000000,0.162703,10.657914,2.217987,0.380058,16.092664
5,38,1000000000,10000000,0.162887,10.769258,2.217813,0.325798,16.151605
6,38,1000000000,10000000,0.162000,10.756858,2.216125,0.324527,16.132359
7,38,1000000000,10000000,0.162288,10.833875,2.225499,0.373626,16.270406
8,38,1000000000,10000000,0.164602,10.951015,2.229604,0.361321,16.379713
9,38,1000000000,10000000,0.165654,10.635810,2.217750,0.374724,16.071479
10,38,1000000000,10000000,0.162306,10.806721,2.241524,0.389058,16.271643
1,40,1000000000,10000000,0.155378,10.864684,2.106519,0.340455,16.143030
2,40,1000000000,10000000,0.155832,10.675835,2.116777,0.386153,16.009746
